Schooling,Income composition of resources, BMI ,Polio,Diphtheria ,GDP,Alcohol,percentage expenditure,Total expenditure,Hepatitis B,under-five deaths , thinness 5-9 years, thinness  1-19 years, HIV/AIDS,Adult Mortality,Country,Status
-1.0698411126602783,-0.738456878970612,-1.4983828174854439,-2.0763061997935917,-2.0408131669220384,-0.20851023195772572,-0.26573957423790606,-1.4611942839651137,-0.5693628480550558,-2.3858786180836935,0.4980114414966434,-1.0202281197593577,-1.105104729801078,-0.429099515039746,0.7646313412318277,89,1
-1.1009460320156808,-0.9080970444466027,-1.4586530342988744,-0.09078057877625255,-0.01985044758023099,-0.8653761090713947,-0.730491150402787,-0.17106042789735454,-0.5693628480550558,-0.09107028229398757,1.5916424279441206,1.0781396553139913,1.0922640286437837,3.0052890089713302,1.3884099974923183,85,1
-0.8521066771724594,-0.7035309625490844,0.3178358424720158,0.4995108220667402,-1.069196474930785,-0.19297018831372947,-0.8696680929976177,-0.20779233775267608,0.6195877741834261,-1.5768115766193742,-1.0942973841603831,-1.0202281197593577,-1.039180700662189,-0.542590203397076,0.4331615927871011,147,1
1.5740770325489473,0.9130400261044748,0.44979547948455134,0.44584796744464994,0.34288645076317037,1.1346675773323873,0.8725289919841019,1.221589342025006,-0.021552834395687052,0.32081839336057505,0.25335608990229896,-1.2247574921290079,-1.1742458115591052,-0.542590203397076,-0.3104133591502268,5,1
-1.3497853868589018,-0.7284780457073184,-0.7208142036911563,-0.6274091249971551,-0.48622645973603273,-0.14069884340987743,-1.1405660705482703,0.1467957493921042,-1.2470241242114601,-0.6206414367069967,0.34724301653606593,0.9909162832608659,1.0338181755402154,0.3614955998199697,0.5690320663683809,103,1
0.20546058091123012,0.259426447358746,-0.49023956912624445,0.0702079850900182,0.031969109325969206,0.5537448134760098,0.36055666743883197,0.12586196252730905,-0.6505198871157031,-0.26759400043165726,0.14057611867088557,-0.05320493984364647,-0.05691415786036966,0.5793876010416718,0.2788147237584746,48,1
-0.9454214352386676,-0.31934588191228197,-1.6090586420766015,-1.7543290720610503,-4.165415000076246,1.134907325211264,0.6662488806381923,1.0026801246240047,-1.547305168735855,0.3796596327397983,-0.1897688926183818,1.1734531679609976,1.2023862905826854,1.7337607036833218,1.0938438015265763,52,1
-0.7898968384616544,-0.7234886290756717,-1.4983828174854434,-2.344620472904043,-2.2480913945468393,-0.3927851077393977,-0.5092992237788597,-1.4611942839651137,-1.4174539062388192,0.14429467522290537,0.42766785879725255,1.0781396553139913,1.1483945767166335,2.0775592935820577,1.3541656787749354,37,1
-0.4788476449076279,-0.34928238170216275,-0.4427057213851704,-0.14444343339834279,0.08378866623216939,-2.1846985401201153,-1.0486098763338287,-1.047094964033849,-0.09865202150330173,-0.26759400043165726,0.38889281970372136,0.09695270352967175,0.09561044785221928,-0.32469820217537393,0.36500939831281,159,1
0.2365655002666332,0.30932061367521335,0.17026807635047211,0.6068365313109207,0.6019842352941713,0.45757013642305555,0.4102627183655573,0.703880094445385,-0.6058835156323469,0.6150245902566912,-1.0942973841603831,-0.021852619387997325,0.006078926965608212,0.0997567772765921,0.4510605766250705,16,1
-0.914316515883265,-1.0877160431858872,-0.8967603863745353,0.12387083971210845,0.1356082231383696,-1.9307559968252486,-1.1405660705482703,-0.6474703282027179,0.07989346443012199,0.08545343584368213,-0.0006663977129059784,0.8322090387584864,0.8761990967431281,1.5566320232813897,0.8798788564635859,68,1
0.17435566155582757,-0.21955754927934612,-1.0273011025589778,0.6604993859330109,0.6538037922003715,-1.1629550607628087,-1.1405660705482703,-0.34855722504480696,-0.8574703367203533,0.6738658296359145,-0.7047381667437559,1.8728919993567164,1.8501050780078097,-0.05387000413903855,0.6057832307402224,18,1
0.49318108494870483,0.20454286441063127,1.4416211383206943,0.33852225820046944,0.23924733695076997,0.0189612629310628,-0.8075355293392111,0.6663361420911866,-0.11488342931543118,0.32081839336057505,-1.0942973841603831,-1.9872512996750689,-2.0214472434640083,-0.542590203397076,0.2295442606787092,164,1
-0.6965820803954462,-0.8432346282351944,-1.0755444107140981,0.5531736766888304,0.5501646783879711,-0.35793776836806673,0.370497877624177,0.13773041486407034,0.30307532184690217,0.6738658296359145,0.9789087596315004,0.6720834749381585,0.6988290212905758,2.310052045457376,1.3674589529312893,182,1
0.2365655002666332,-0.014991467381827609,0.3632413089709525,-0.6810719796192453,-0.6416851304546333,0.8190713535515699,0.6662488806381923,1.085960523176009,1.0375465253457594,-0.8560063942238896,1.2342071051183625,1.0781396553139913,0.8424567628922517,2.574208514855765,1.3648127073031684,149,1
-0.44774272555222533,-1.1326207928707082,-1.2543284350536603,0.4995108220667402,0.49834512148177096,-2.271033825570313,-1.1405660705482703,-1.4611942839651137,0.6479927378546527,0.49734211149824475,0.8534987029227538,0.8152982917546193,0.8424567628922517,0.025203908944419453,0.9158363644896069,26,1
-0.541057483618433,-0.688562712654144,-1.4756800842359756,-0.14444343339834279,-0.12348956139263137,-0.5963960921820042,-0.626108443456664,0.03223598268091137,-0.3253844993789852,-0.20875276105243404,0.6167703537027284,1.403473005330155,1.3998685419488897,0.17027774099221035,-0.6816116488267627,28,1
-0.8832115965278625,-3.1583239453193044,-1.2713554849907613,-2.1970476226932947,-2.1703620591875388,-0.6818266153249546,-1.0784335068898638,-0.056657763896723626,-0.930511671874936,-1.826886843981073,-0.47686063274474877,0.881745113841616,0.8927736841682425,-0.542590203397076,0.8469327240482126,36,1
1.7296016293259604,1.4768441054805623,0.891079857021089,0.33852225820046944,0.34288645076317037,2.090597281967452,0.44008634892159243,1.9763785146031465,1.1958027515140217,0.3796596327397983,-1.0942973841603831,-1.379930549697453,-1.3235533646525564,-0.542590203397076,-0.6325720325302973,119,0
-0.23000829006440648,-0.12974804990970384,-0.24973248876469037,0.7678250951771914,0.7056233491065717,-0.8649684506736729,-0.7603147809588222,-0.22000014540275262,-0.313718175014017,0.791548308394361,0.8356554534422708,-0.0852780660740948,-0.0894928586335764,-0.32469820217537393,0.40268893682966794,176,1
-0.6965820803954462,-0.618710879811089,-1.0216254192466105,0.7678250951771914,0.6019842352941713,-0.5427549042446246,0.293453498687753,-0.616428391374083,1.6218772065824194,-0.6206414367069967,-1.0942973841603831,0.8152982917546193,0.8252794486968127,0.5793876010416718,0.6313250243700465,138,1
-3.7448641772249056,-3.1583239453193044,0.06810577672786515,-2.1836319090377723,-2.0408131669220384,-0.20851023195772572,-0.19615110294049068,-1.4611942839651137,-1.2997761996008808,0.32081839336057505,1.0574570887934425,-0.05320493984364647,-0.12283818699925889,1.3790720913943453,1.2388653112571875,150,1
-0.38553288684141973,-0.20458929938440573,-0.39375295281600425,-1.056711961973877,-1.0562415857042349,0.3310969118493464,-1.1405660705482703,0.7613044575372946,-0.9102224121097741,-1.2678950698784524,-1.0942973841603831,-0.8988368469890003,-0.8580266147633199,-0.542590203397076,0.0839266892085024,177,1
0.08104090348961998,0.5787491117841401,0.8172959739603174,0.4995108220667402,0.49834512148177096,0.6235512234277217,2.1251214753375787,0.9147703358783127,0.49379436363942303,0.2031359146021286,-1.0942973841603831,-0.5875249169668162,-0.5996567183070285,-0.542590203397076,-0.018689908360032644,39,0
0.8586638873746861,0.8182411101031862,0.8343230238974184,0.7678250951771914,0.7574429060127719,-0.44524621192574676,1.2179860459248424,0.14742753747668016,0.10424057614831636,0.7327070690151377,-0.3151789493271284,-0.37246629049688973,-0.4645916074101122,-0.542590203397076,0.13195758189182147,127,0
1.2319229196395176,1.0826801915804658,1.152161289389974,0.4995108220667402,0.7250556829463968,1.203548149522589,1.5187076540315305,0.5556237004800776,0.16510835544380156,0.6150245902566912,-0.47686063274474877,-0.5417791942336642,-0.6476989824812661,-0.542590203397076,-2.598308589046628,127,0
0.26767041962203575,-0.06488563369829553,0.045403043478396986,-1.1640376712180576,-1.2635198133290355,0.20051672596253436,0.606601619526122,0.6840946746123961,1.199860603467054,-0.7971651548446663,1.3684679770481274,1.9199229543743048,1.7275623850025004,3.6605886294041285,1.4441101488251464,149,1
0.26767041962203575,0.14466986483086977,0.6810795744635076,0.23119654895628894,0.23924733695076997,0.3860381806843347,-0.5565199721592488,0.7950861182976988,0.392348064813614,0.2031359146021286,-0.47686063274474877,-0.7871677009917558,-0.7489642714004797,-0.32469820217537393,0.4510605766250705,51,1
0.01883106477881435,0.06483919872452107,-0.37459752163676546,0.6068365313109207,0.6019842352941713,0.6636699786275988,0.4873070973019813,0.8008647869966126,-0.15951980079878728,0.49734211149824475,-0.3151789493271284,1.035209512842422,1.0778769906540384,2.747016819976506,1.3621602860670483,21,1
-0.4166378061968228,0.03989211556628711,0.7208093576500773,0.01654513046792795,0.031969109325969206,0.5111744266904892,-0.7603147809588222,0.7555388819718708,-0.40299091798072884,-0.8560063942238896,1.1578845814443004,0.425243985682047,0.4517509062528175,-0.542590203397076,0.12409206964332367,167,1
-0.7276869997508493,-1.0577795433960064,-0.692435787129321,-0.5200834157529746,-0.48622645973603273,-0.9775930490359632,-0.25828366659889723,-0.33044395437620955,-0.36190516695627606,-0.6206414367069967,1.0695439019702802,0.9138182400720647,0.9253523849414496,3.334817938894436,1.8069506662600858,182,1
-0.2922181287752121,0.27938411388533263,0.26107900934834516,0.6604993859330109,0.7056233491065717,0.42541498858424426,-0.23094533858919838,0.4690489370825862,-0.4638586972762144,0.7327070690151377,-0.7047381667437559,-0.6837782205190739,-0.6476989824812661,0.8903518921363078,0.28568218866354517,81,1
-0.7276869997508493,-1.022853626974479,-1.3224366348020649,-1.4323519443285089,-1.3153393702352358,-2.3578941909380426,-0.8945211184609804,-1.058963649018796,-0.5044372168065379,0.14429467522290537,0.667897871376815,1.0781396553139913,1.1065064708403187,1.7337607036833218,1.139971488008977,163,1
-0.8521066771724594,-0.923065294341543,-1.0386524691837118,-0.8487684003132773,-0.27894823211123193,-0.46508128641938495,-0.8547562777196002,0.10696977785477518,-0.6018256636793147,-0.3852764791901037,0.9789087596315004,0.9138182400720647,0.941365109779359,0.5793876010416718,0.7956505526139998,17,1
0.08104090348961998,0.22948994756886523,0.4029710921575217,-0.09078057877625255,0.1356082231383696,0.44605239145821524,0.18907079174163002,0.7729602199132526,-1.56049318758321,0.08545343584368213,-0.3151789493271284,-0.5875249169668162,-0.5996567183070285,-0.542590203397076,0.16288634707710756,124,1
1.045293403507102,0.8082622768398926,0.8797284903963548,0.5531736766888304,0.5501646783879711,-0.44459308824185856,1.4416632750951062,-0.44542213906703243,-0.155461948845755,0.556183350877468,-0.3151789493271284,-0.0852780660740948,-0.19197926875728621,-0.542590203397076,0.23671502253340468,132,0
0.08104090348961998,0.5138866955727319,-0.4710841379470057,0.6604993859330109,0.6538037922003715,0.8116945931792678,-1.0361833636021474,0.7455810317839434,-0.9467430796870654,0.6150245902566912,-0.1897688926183818,1.0206007977245983,1.0633423907263104,-0.542590203397076,0.04228972612533717,99,1
0.08104090348961998,0.5887279450474338,-0.13621882251734915,0.23119654895628894,0.39470600766937053,-0.09970968194787395,0.4351157438289198,0.24303530301506124,-0.5896521078202175,0.2031359146021286,-1.0942973841603831,0.709288867702414,0.6409797209510819,-0.05387000413903855,0.4331615927871011,165,1
0.6720343712422698,0.6286432781006082,0.891079857021089,0.7678250951771914,0.7574429060127719,0.5241404471546084,0.039952638961454165,0.7637649868371579,-0.11488342931543118,0.791548308394361,-0.7047381667437559,-0.8988368469890003,-0.9761876158362107,-0.542590203397076,-0.47506026785266,1,1
-0.4788476449076279,-0.4241236311768641,-0.9251388029363706,-0.6810719796192453,-0.538046016642233,0.1182207855420286,-0.26573957423790606,-1.4611942839651137,-1.482379537487337,-0.6794826760862199,0.25335608990229896,0.8978738431422215,0.9728577629300145,1.3790720913943453,0.954498663105606,37,1
0.7964540486638805,0.9080506094728279,1.1975667558889103,0.6068365313109207,0.6019842352941713,1.157281234065164,1.7125612526457588,1.2977229124867777,0.7534968886334941,0.7327070690151377,-1.0942973841603831,-0.8418852845234512,-0.8580266147633199,-0.542590203397076,-2.4465418845400357,39,0
0.4542999357544515,0.43405602946638316,-0.6640573705674857,0.6068365313109207,0.6538037922003715,0.7537892366567402,-0.3378133480816576,0.8741040937721203,-0.6910984066460265,0.6738658296359145,-1.0942973841603831,0.8489172569754562,0.8761990967431281,-0.542590203397076,0.25795979031194605,104,1
-0.44774272555222533,-0.28441996549075443,-1.7708156164790627,0.6068365313109207,0.6019842352941713,-0.19935759738836567,-0.6857557045687344,-1.4611942839651137,-0.313718175014017,0.2031359146021286,0.9664782179698972,1.8648970230579327,1.8332345088772721,-0.542590203397076,0.0839266892085024,179,1
-1.194260790081889,-0.8831499612883688,-1.504058500797811,-2.458654038975985,-2.50718917907784,-1.0674306453728948,-0.8820946057292991,-0.07733127030196416,-0.313718175014017,0.2031359146021286,1.2603520587345602,1.0206007977245983,1.0486571705008243,0.025203908944419453,0.8676357005476806,97,1
0.3298802583328408,0.44902427936132355,-0.96486858612294,0.6068365313109207,0.7056233491065717,0.28507105978918884,-0.5357055633336826,-1.4611942839651137,-0.1473462449396901,0.7327070690151377,1.5963455110471345,0.6908101929710785,0.7361235702431852,0.4749862881772995,0.8798788564635859,173,1
0.8586638873746861,0.5637808618891998,0.8627014404592538,0.7141622405551011,0.6538037922003715,0.48602915142659237,0.7060137213795725,0.7143813971694383,0.14076124372560755,0.7327070690151377,-1.0942973841603831,-0.29493970497755273,-0.3024594322185175,-0.542590203397076,0.6057832307402224,90,0
0.8586638873746861,0.47896077915120433,0.607295691402736,0.7678250951771914,0.7574429060127719,0.492858037714258,-1.1405660705482703,0.6074842183848194,-0.4922636609474407,0.791548308394361,-0.47686063274474877,-0.45455582218053875,-0.5081984655530716,-0.542590203397076,0.6363652188110429,107,1
-0.541057483618433,-2.3217486887230845e-05,0.238376276098877,0.7141622405551011,0.7056233491065717,0.45915780246541393,0.7358373519356075,0.6834323773537484,-0.34212313868524363,0.7327070690151377,-0.7047381667437559,0.44756637463856386,0.49603923162224495,-0.32469820217537393,0.6006052628602013,69,1
-0.1677984513536014,0.22450053093721845,0.624322741339837,-0.0371177241541623,-0.01985044758023099,-0.699697563085146,-0.019694622150616185,0.11595321567824096,0.1123562800543809,-0.09107028229398757,-1.0942973841603831,-0.05320493984364647,-0.025067625054951737,-0.05387000413903855,0.49745730370142305,154,1
-1.9096739352561494,-0.9080970444466027,-0.4597327713222714,0.12387083971210845,0.1356082231383696,-1.4460767477343996,-1.0461245737874925,-0.338654238235907,1.1227614163594395,0.08545343584368213,-0.47686063274474877,0.49116740894613903,0.5176749353917067,1.03957961337917,0.8343274711769229,47,1
0.2987753389774383,0.8731246930513009,1.2259451724507455,0.33852225820046944,0.10322100007199447,1.6288942271953228,-0.9122288991036263,1.234737158107616,-1.527015908970693,0.2031359146021286,-1.0942973841603831,0.2581069901785374,0.3345675603205531,-0.542590203397076,-0.42279533631930705,129,1
-0.8210017578170569,-0.7085203791807313,-1.3451393680515331,-0.41275770650879406,-0.3825873459236323,-2.0748570705213374,-0.9740507999437407,-0.7249185422241035,-0.5855942558671852,-0.5029589579485502,1.104318816340247,0.8978738431422215,0.9253523849414496,-0.13804889479537183,0.7956505526139998,97,1
-0.5099525642630304,-0.972959460658011,-1.3451393680515331,0.6604993859330109,0.6538037922003715,-3.2219016462825674,0.44505695401426487,-1.275023227040324,0.6966869612910411,0.6738658296359145,0.7981738905263627,0.709288867702414,0.7361235702431852,1.351611706502203,0.8919915322133369,134,1
-0.19890337070900396,-0.05490680043500195,-1.2770311683031284,-0.4664205611308843,-0.27894823211123193,-0.3569505609994819,-0.014724017057943545,0.09667629385033785,-1.1942720488220395,-2.3858786180836935,1.434663827629514,1.1865529782557591,-1.1742458115591052,-0.542590203397076,0.616068929752189,126,1
0.4542999357544515,1.0128283587374105,0.8797284903963548,0.6604993859330109,0.6538037922003715,1.6552155951783447,1.7299583704701127,1.3182748375830808,0.22597613473928713,0.43850087211902156,-1.0942973841603831,-1.1531972145456353,-1.2469341068592084,-0.542590203397076,-0.7975803856574167,41,0
0.17435566155582757,0.6935056943120164,0.18161944297520638,0.33852225820046944,0.39470600766937053,1.370361249690903,0.5221013329506892,1.2171556051636847,-0.0661892058790428,0.3796596327397983,-1.0942973841603831,0.6143461509502387,0.5806680202176853,-0.2280376841663999,0.3456905991948313,165,1
-0.012273854576588184,0.15464869809416334,0.034051676853662706,0.7678250951771914,0.7574429060127719,-0.07372016778313209,-0.43971075248144437,0.2825180843785575,-0.11894128126846346,0.791548308394361,0.667897871376815,-0.15172488816109184,-0.19197926875728621,-0.542590203397076,0.40268893682966794,176,1
-0.19890337070900396,-0.0948221334881763,-0.3235163718254616,0.7678250951771914,0.7056233491065717,-0.08806443509768855,-0.30301911243295,0.6346684780942825,0.258438950363546,0.7327070690151377,-0.3151789493271284,-0.6837782205190739,-0.6476989824812661,-0.542590203397076,0.2077564627972226,116,1
0.6720343712422698,0.6835268610487228,1.1464856060776067,-0.14444343339834279,-0.12348956139263137,0.17111839225006883,0.5245866354970253,-1.4611942839651137,-0.4070487699337611,-0.20875276105243404,0.25335608990229896,-0.8418852845234512,-0.8024465079753594,-0.542590203397076,0.24384082633806167,178,1
0.7342442099530754,0.6186644448373145,0.3064844758472819,0.44584796744464994,0.44652556457557074,1.1410607037741545,0.7656609824916427,0.41540010812522593,-0.09459416955026945,0.43850087211902156,-1.0942973841603831,0.1251378953922596,0.15230245039760032,-0.429099515039746,-0.08312768064368511,13,1
-0.6654771610400436,-0.9080970444466027,-1.2032472852423566,-0.8420605434855161,-0.7971438011732339,-0.5813605954094476,-1.0809188094362001,0.13638064032148073,-0.5571892921959586,-0.9736888729823361,-0.47686063274474877,0.8322090387584864,0.85942835580256,-0.542590203397076,0.8086896476383901,36,1
0.4542999357544515,0.3342676968334473,0.48810634184302765,0.7678250951771914,0.7574429060127719,0.8152049173247451,0.643881157721166,0.7319027662210651,0.9482737823790472,0.791548308394361,1.3246524095390737,-0.1861740346299242,-0.15698709410500652,-0.542590203397076,0.24384082633806167,22,1
1.2008180002841151,0.7932940269449523,0.7094579910253429,0.5531736766888304,0.5501646783879711,0.021343098612769635,2.1996805517276656,0.6010539860335004,1.5812986870520958,0.49734211149824475,-0.7047381667437559,-1.4645091445678189,-1.4045531856562954,-0.542590203397076,-0.29034743093069293,128,0
-1.4742050642805127,-3.1583239453193044,-1.5267612340472791,0.7141622405551011,0.39470600766937053,-0.48546501852744084,-1.10080122980689,0.2060578583237637,0.392348064813614,0.7327070690151377,-0.7047381667437559,2.1205930724265865,2.1028737376456315,-0.542590203397076,0.9905087818260375,18,1
-0.8210017578170569,-0.688562712654144,-1.1237877188692178,-0.6274091249971551,-0.6935046873608335,0.5088421869284316,0.8601024792524209,0.5497094378255046,-1.0400736746068098,-0.7971651548446663,1.5772923253596172,1.063975883445383,1.0922640286437837,0.9670987392950201,1.1718100400373577,3,1
0.26767041962203575,0.39414069641320887,-1.203247285242357,0.7678250951771914,0.7574429060127719,0.47689576479714446,1.2328978612028603,-1.4611942839651137,0.46944725192122866,0.791548308394361,-0.47686063274474877,-1.1531972145456353,-0.8580266147633199,-0.542590203397076,-0.6957306128006471,130,1
-0.19890337070900396,-0.31435646528063516,-0.6867601038169541,-0.5737462703750648,0.08378866623216939,0.44989142553703304,0.08468808479550703,0.7870214615362658,0.5100257714515525,0.3796596327397983,-0.1897688926183818,1.5211389900496806,1.542246442749162,3.253467062582437,1.3727330319258109,112,1
-0.7587919191062518,-0.7833616286554331,-1.4983828174854439,0.33852225820046944,0.23924733695076997,-0.9384325345241578,-1.0933453221678813,-0.05042793482540466,-0.09865202150330173,-0.9736888729823361,1.0063295711193558,1.9876239776403088,1.9706120125692468,-0.429099515039746,-1.682665654432457,113,1
-0.6032673223292385,-0.7683933787604927,-1.2316257018041918,-4.222820384677202,-1.0044220287980345,-0.6413239659913228,-1.1405660705482703,0.10831976227546977,0.8995795589426592,-1.209053830499229,1.395888788535983,1.9352540926787671,1.9551243057318337,-0.542590203397076,0.8130029810272302,0,1
-0.2922181287752121,-3.1583239453193044,-0.030509220824511976,-0.0371177241541623,0.031969109325969206,-2.2261567044539055,-0.012238714511607334,-0.8544032165707441,0.3801745089545168,0.32081839336057505,-1.0942973841603831,-0.021852619387997325,-0.025067625054951737,0.17027774099221035,0.5796542182991723,154,1
-0.32332304813061463,-0.8182875450769607,-1.155003977087237,0.5531736766888304,0.6019842352941713,-0.15785987072912,-0.5490640645202399,0.4756326655946698,2.372579817893406,0.6150245902566912,-0.0006663977129059784,0.709288867702414,0.7544091280785367,2.518697154115119,1.1282061509183294,92,1
0.01883106477881435,-0.014991467381827609,-0.4029759381986008,0.6068365313109207,0.6019842352941713,0.6729363420595371,0.4003215081802122,0.8273010486674398,-0.5003793648535056,0.43850087211902156,-0.3151789493271284,1.0921610753079711,1.1345689931994192,2.8120141869277284,1.3858121403982089,21,1
-0.914316515883265,-0.20458929938440573,-1.1067606689321166,-1.5933405081947796,-2.196271837640639,1.4694332075560976,0.9296909505498361,1.2676191789488862,-1.4742638335812723,0.3796596327397983,-0.1897688926183818,1.1333991380741306,1.1483945767166335,1.9259192910804146,1.0972014464614122,52,1
0.39209009704364645,0.14466986483086977,0.5051333917801291,0.6068365313109207,0.6019842352941713,0.1597838811140252,-0.8522709751732639,0.5830446149505167,-0.2528503957185314,0.43850087211902156,-0.08730141532812148,0.6720834749381585,0.6988290212905758,-0.542590203397076,-2.2005278568192432,166,1
0.7031392905976729,0.6885162776803696,1.0556746730797337,0.44584796744464994,0.44652556457557074,-1.925189010740165,1.1160886415250557,-0.6312340491121262,-1.8557019171663143,0.3796596327397983,-0.7047381667437559,-0.5417791942336642,-0.5531898973969231,-0.542590203397076,-0.04586001456613879,141,1
-0.012273854576588184,-0.17964221622617177,-1.3962205178628369,0.7141622405551011,0.7056233491065717,-2.293219712744231,-0.6584173765590354,-0.8497743345026526,-0.0661892058790428,0.7327070690151377,-1.0942973841603831,1.7214654886416432,1.7366756708803552,-0.542590203397076,-0.036730953567331526,100,1
-0.541057483618433,0.02492386567134673,0.7775661907737479,-0.7347348342413356,-0.7971438011732339,0.5378976985880246,-1.10080122980689,0.46873333269430967,-0.8168918171900297,-1.1502125911200058,0.9646797679517002,0.4025586151842367,0.47406807724874767,-0.542590203397076,0.2992938721184777,77,1
0.7031392905976729,0.8332093599981266,1.0556746730797337,0.6068365313109207,0.6019842352941713,1.2628093829668947,1.8542234977869256,1.3966334365622923,0.7129183691031706,0.6738658296359145,-1.0942973841603831,-0.7345154317470736,-0.7489642714004797,-0.542590203397076,-0.11190293871285524,39,0
-0.012273854576588184,0.03490269893464032,-1.3110852681773308,0.5531736766888304,0.5501646783879711,-0.20851023195772572,-0.19615110294049068,-1.4611942839651137,-0.7479083339884798,0.556183350877468,1.7401839449842722,0.9138182400720647,0.9253523849414496,2.5522866525312957,1.431688582739524,173,1
0.5165097744652577,0.2644158639903928,0.3348628924091172,0.5531736766888304,0.5501646783879711,-1.1088260927183229,-0.14147444692109287,-0.09478882965508427,-0.4070487699337611,0.14429467522290537,0.6167703537027284,-0.8988368469890003,-0.9158759151028141,-0.2280376841663999,0.13195758189182147,125,1
-1.2253657094372914,-0.7434462956022588,-1.3167609514896979,-0.0371177241541623,0.08378866623216939,-2.1544499854050048,-1.0784335068898638,-1.305127335653089,-1.7299085066223112,-0.03222904291476433,1.361398510865491,1.6105366555012979,1.6034262054209614,-0.05387000413903855,0.5954035971041388,111,1
0.01883106477881435,0.14965928146251656,0.27243037597307945,-0.19810628802043304,0.031969109325969206,0.21881046310914368,0.19652669938063866,-0.19118241599990116,1.2972490503398308,-0.03222904291476433,-0.3151789493271284,-0.5875249169668162,-0.5531898973969231,-0.542590203397076,0.21506556826889156,124,1
-1.2253657094372914,-1.0877160431858872,-1.0954093023073825,0.4995108220667402,0.5501646783879711,0.012492369027979913,-0.4148577270180817,-1.4611942839651137,-0.1716933566578845,0.556183350877468,-0.0006663977129059784,1.0781396553139913,1.1065064708403187,1.1412664193223814,0.9158363644896069,60,1
0.01883106477881435,-0.005012634118534024,0.034051676853662706,0.4995108220667402,0.6019842352941713,0.34432235419821294,-0.32787213789631264,-1.4611942839651137,0.09612487224225144,0.6150245902566912,-0.1897688926183818,-0.08527806607409448,-0.12283818699925889,-0.542590203397076,0.4331615927871011,88,1
0.11214582284502252,-0.10480096675146988,-0.1589215557668173,0.7141622405551011,0.7056233491065717,0.0040592420605209956,-0.4446813575741169,-1.4611942839651137,-0.04995779806691334,0.6738658296359145,-0.1897688926183818,-0.05320493984364647,-0.05691415786036966,-0.542590203397076,0.6313250243700465,88,1
